date,address,type,WAT,risk_level,risk_description
2023-09-14,0x88479186bac914e4313389a64881f5ed0153c765,Top_TVL_Risky_Pool,554,4,"The address is blacklisted based on threat intelligence or manual analysis.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x5b6bf0c7f989de824677cfbd507d9635965e9cd3,Top_TVL_Risky_Pool,529,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0x60322971a672b81bcce5947706d22c19daecf6fb,Top_TVL_Risky_Pool,496,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0xbededdf2ef49e87037c4fb2ca34d1ff3d3992a11,Top_TVL_Risky_Pool,449,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-14,0x61b83edf87ea662c695439a807c386455c9e797c,Top_TVL_Risky_Pool,444,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0x11ac6af070fe1991a457c56fb85c577efe57f0e4,Top_TVL_Risky_Pool,411,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0xeecd101725b89b66f3e04f953ae0bb647c23fb8d,Top_TVL_Risky_Pool,389,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-14,0x39cfeabcec0f37bd37d9c122ae047d6433f44235,Top_TVL_Risky_Pool,384,4,"The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-14,0xb1a1d06d42a43a8fcfdc7fdcd744f7ef03e8ad1a,Top_TVL_Risky_Pool,375,5,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0x14beb72194866e1b4d6ffad3cd5b488f76168b61,Top_TVL_Risky_Pool,373,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-14,0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380,Top_TVL_Risky_Pool,363,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-14,0x89eb16377f3d10d39b23df7c02ae94ac3a81d389,Top_TVL_Risky_Pool,353,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x83f41c98d028842ccc8060b4ec7738df3eb9a2e6,Top_TVL_Risky_Pool,350,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk."
2023-09-14,0x8005d97e993668a528008d16338b42f9e976ed0f,Top_TVL_Risky_Pool,350,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-14,0x9e9bef94795bfe87a11a0369b4e0c3b60a6fcf2b,Top_TVL_Risky_Pool,333,5,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0x1bec5734b1e4559979158052dfa5c6f0156282f2,Top_TVL_Risky_Pool,331,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0xac68931b666e086e9de380cfdb0fb5704a35dc2d,Top_TVL_Risky_Pool,317,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0xa68c9c2c39176b3ee9f6359b68e853893c6ddc5a,Top_TVL_Risky_Pool,311,4,"The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-14,0x71c20e781c623c022134713ef7f78aacf0109849,Top_TVL_Risky_Pool,306,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0xe9c803f48dffe50180bd5b01dc04da939e3445fc,Top_TVL_Risky_Pool,299,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-14,0x8624b3a4f29620390d06286df207f6791c243389,Top_TVL_Risky_Pool,297,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0xd9628be9ef42b75ca171128e8ce32eceecd858fd,Top_TVL_Risky_Pool,289,4,"The address is blacklisted based on threat intelligence or manual analysis.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x1785113910847770290f5f840b4c74fc46451201,Top_TVL_Risky_Pool,282,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0xc632f90affec7121120275610bf17df9963f181c,Top_TVL_Risky_Pool,280,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-14,0x9a3321e1acd3b9f6debee5e042dd2411a1742002,Top_TVL_Risky_Pool,278,4,"The address is blacklisted based on threat intelligence or manual analysis.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x0566b9a8ffb8908682796751eed00722da967be0,Top_TVL_Risky_Pool,271,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0x8076c74c5e3f5852037f31ff0093eeb8c8add8d3,Top_TVL_Risky_Pool,244,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0xc836d8dc361e44dbe64c4862d55ba041f88ddd39,Top_TVL_Risky_Pool,226,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0x4c3145cb6285eb269c37685e05ff8c6684a70ec7,Top_TVL_Risky_Pool,225,5,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0x3a5a376aa10c46f6dc03e64839985131517d79bb,Top_TVL_Risky_Pool,207,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x54523d5fb56803bac758e8b10b321748a77ae9e9,Top_TVL_Risky_Pool,201,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-14,0xb25583e5e2db32b7fcbffe3f5e8e305c36157e54,Top_TVL_Risky_Pool,200,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk."
2023-09-14,0x86a53fcd199212fea44fa7e16eb1f28812be911d,Top_TVL_Risky_Pool,200,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0xd7791c6860a315c2ad9fcb13149f408f58f529fe,Top_TVL_Risky_Pool,189,4,"The address is blacklisted based on threat intelligence or manual analysis.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0xff71e87a2e7b818eee86f3f1c2e94a06cac85866,Top_TVL_Risky_Pool,189,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-14,0x1633b7157e7638c4d6593436111bf125ee74703f,Top_TVL_Risky_Pool,184,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0xe4fae3faa8300810c835970b9187c268f55d998f,Top_TVL_Risky_Pool,179,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x6f9f7632cc42397a1e062db5346f2a9f9bc73e92,Top_TVL_Risky_Pool,178,4,"The address is blacklisted based on threat intelligence or manual analysis.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0xab8c98491816fede394582f7758a5effeb4368d7,Top_TVL_Risky_Pool,165,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk."
2023-09-14,0x038a90bacf4598f7d03bd567761eb7d986611311,Top_TVL_Risky_Pool,162,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-14,0x02ff5065692783374947393723dba9599e59f591,Top_TVL_Risky_Pool,162,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x36477e60f2b4790206064ad51084d45cba1f87e3,Top_TVL_Risky_Pool,161,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-14,0x724f8ebae58f19bc472ae57b4b24748a9f3e55c5,Top_TVL_Risky_Pool,158,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0x6d6ba21e4c4b29ca7bfa1c344ba1e35b8dae7205,Top_TVL_Risky_Pool,158,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-14,0xfaf18e53f52122085a8743e2bfb324c0577b98b5,Top_TVL_Risky_Pool,152,4,"The address is related to a coin mixer platform such as Tornado.Cash, which could mean some potential risks, please be careful of scam risk; The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
